"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"947","RT @bugblokenz: #nzes2015 C3 @monica_a_peters asking how we can more effectively use &amp; integrate data from disparate grass roots #CitizenSc…",FALSE,0,NA,2015-11-18 20:45:38,FALSE,NA,"667081248452530177",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SiobhanLeachman",1,TRUE,FALSE,NA,NA
"948","RT @AlisonBallance: 1080: what's new? Symposium at @NZES2015 #nzes2015
@RNZ_Science podcast: Science Behind 1080 Use in Conservation https:…",FALSE,0,NA,2015-11-18 20:45:22,FALSE,NA,"667081183981776896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CraigBuntNZ",5,TRUE,FALSE,NA,NA
"949","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:44:28,FALSE,NA,"667080957048942592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drspidernz",15,TRUE,FALSE,NA,NA
"950","Everyone tweeting from #nzes2015 has the nicest Twitter headers!",FALSE,3,NA,2015-11-18 20:43:34,FALSE,NA,"667080730938368000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattpaheenan",2,FALSE,FALSE,NA,NA
"951","It was a big night last night at #nzes2015 for ecologists from @AklEcol @AucklandUni congrats again to @Josie_Anya &amp; @JacquelineBeggs",FALSE,2,"Josie_Anya",2015-11-18 20:43:25,FALSE,"667079623277088768","667080694502285312","575168239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",2,FALSE,FALSE,NA,NA
"952","Important not to exploit community. Make sure you are giving back to and support volunteers. @monica_a_peters #citsci #nzes2015",FALSE,2,NA,2015-11-18 20:42:42,FALSE,NA,"667080510514966528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"953","Rabbit control wth less bait?Dave Latham #nzes2015, keeping high kill rates with less bait by aerial 'strip sowing' https://t.co/qePGAsj9ME",FALSE,0,NA,2015-11-18 20:42:22,FALSE,NA,"667080428830912512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellbirdsong_NZ",1,FALSE,FALSE,NA,NA
"954","#nzes2015 C3 @monica_a_peters: Meaningful engagement NOT free labour - reciprocity is important. What do we give back in exchange for data?",FALSE,2,"bugblokenz",2015-11-18 20:41:57,FALSE,"667079879825821696","667080323197304832","2213627784","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",2,FALSE,FALSE,NA,NA
"955","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:41:33,FALSE,NA,"667080222626344960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariehodgkinson",15,TRUE,FALSE,NA,NA
"956","Thanks for regular tweets from #nzes2015 day 3 and still going strong @bugblokenz @LoraxCate @nzwormgirl @TimCurran8",FALSE,7,NA,2015-11-18 20:41:31,FALSE,NA,"667080212417396737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BioprotectionNZ",2,FALSE,FALSE,NA,NA
"957","RT @AlisonBallance: Feed the Birds - @RNZ_Science podcast with @Josie_Anya https://t.co/ODVT7nyQmH #nzes2015  https://t.co/Ryl73iDT3D",FALSE,0,NA,2015-11-18 20:41:29,FALSE,NA,"667080206364971008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mc_stanley1",4,TRUE,FALSE,NA,NA
"958","RT @AlisonBallance: Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  htt…",FALSE,0,NA,2015-11-18 20:41:17,FALSE,NA,"667080153630019584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mc_stanley1",5,TRUE,FALSE,NA,NA
"959","Effective networks, adequate resourcing and meaningful engagement all vital for #citsci says @monica_a_peters #nzes2015",FALSE,1,NA,2015-11-18 20:40:46,FALSE,NA,"667080025858924544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,FALSE,FALSE,NA,NA
"960","#nzes2015 C3 @monica_a_peters asking how we can more effectively use &amp; integrate data from disparate grass roots #CitizenScience projects.",FALSE,1,NA,2015-11-18 20:40:11,FALSE,NA,"667079879825821696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",1,FALSE,FALSE,NA,NA
"961","Wow, @monica_a_peters is setting up my talk brilliantly, w/ discussion of growing #citizenscience, data quality, networks, etc. #nzes2015",FALSE,10,NA,2015-11-18 20:39:44,FALSE,NA,"667079767569670147",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kejames",1,FALSE,FALSE,NA,NA
"962","Data quality also important. Can be barrier for #citsci. Lots of work to collect data, we should use wisely @monica_a_peters #nzes2015",FALSE,1,NA,2015-11-18 20:39:30,FALSE,NA,"667079705904857090",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"963","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:38:40,FALSE,NA,"667079495040397312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeronikaMeduna",15,TRUE,FALSE,NA,NA
"964","@monica_a_peters will organise four workshops on citizen science in NZ: AUCK, WELL, NEL, CHCH #nzes2015",FALSE,3,"monica_a_peters",2015-11-18 20:38:38,FALSE,NA,"667079488635727872","2575639957","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",1,FALSE,FALSE,NA,NA
"965","RT @NZES2015: Congratulations @JacquelineBeggs of @AklEcol @AucklandUni winner of the excellence in ecology award at #nzes2015",FALSE,0,NA,2015-11-18 20:38:05,FALSE,NA,"667079351196774401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",4,TRUE,FALSE,NA,NA
"966","#nzes2015 https://t.co/u3Y5TG5GAX",FALSE,0,NA,2015-11-18 20:38:02,FALSE,NA,"667079337372332032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",0,FALSE,FALSE,NA,NA
"967","RT bellbirdsong_NZ 1080 pest control in NZ since 1950s,  world leaders #nzes2015 Eason on science history..absence… https://t.co/8PYWtVAaRl",FALSE,0,NA,2015-11-18 20:37:59,FALSE,NA,"667079323401199616",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","justin_sego",0,FALSE,FALSE,NA,NA
"968","RT @AlisonBallance: Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  htt…",FALSE,0,NA,2015-11-18 20:37:56,FALSE,NA,"667079312059723776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",5,TRUE,FALSE,NA,NA
"969","RT @nzwormgirl: Kleinpaste: engaging kids with nature in the outdoors will create nature-literate New Zealanders #nzes2015",FALSE,0,NA,2015-11-18 20:37:44,FALSE,NA,"667079260905930753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",1,TRUE,FALSE,NA,NA
"970","RT @LoraxCate: Building nature-literate teachers to create nature-literate kids. Ruud telling us about some great examples of #citsci #nzes…",FALSE,0,NA,2015-11-18 20:37:39,FALSE,NA,"667079241964503040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",2,TRUE,FALSE,NA,NA
"971","How can we grow #citsci in NZ asks @monica_a_peters. Leadership and strategic direction needed #nzes2015",FALSE,1,NA,2015-11-18 20:37:39,FALSE,NA,"667079241813458944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"972","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:37:35,FALSE,NA,"667079225912877056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",15,TRUE,FALSE,NA,NA
"973","RT @AlisonBallance: Feed the Birds - @RNZ_Science podcast with @Josie_Anya https://t.co/ODVT7nyQmH #nzes2015  https://t.co/Ryl73iDT3D",FALSE,0,NA,2015-11-18 20:37:30,FALSE,NA,"667079203037118464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",4,TRUE,FALSE,NA,NA
"974","RT @AlisonBallance: Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  htt…",FALSE,0,NA,2015-11-18 20:37:16,FALSE,NA,"667079144442761216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RNZ_Science",5,TRUE,FALSE,NA,NA
"975","RT @AlisonBallance: 1080: what's new? Symposium at @NZES2015 #nzes2015
@RNZ_Science podcast: Science Behind 1080 Use in Conservation https:…",FALSE,0,NA,2015-11-18 20:37:05,FALSE,NA,"667079099811164160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RNZ_Science",5,TRUE,FALSE,NA,NA
"976","RT @AlisonBallance: Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  htt…",FALSE,0,NA,2015-11-18 20:36:56,FALSE,NA,"667079058853724160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",5,TRUE,FALSE,NA,NA
"977","RT @nzwormgirl: Kleinpaste: Kids restore the Kepler a great example of engaging kids in education in the outdoors #nzes2015 https://t.co/Jt…",FALSE,0,NA,2015-11-18 20:36:44,FALSE,NA,"667079009948176385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",1,TRUE,FALSE,NA,NA
"978","#nzes2015 C3 @monica_a_peters: ""Grass roots citizen science"" driven by needs and desires of community groups.",FALSE,1,"bugblokenz",2015-11-18 20:36:01,FALSE,"667076984636243968","667078831467991040","2213627784","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",1,FALSE,FALSE,NA,NA
"979","RT @LoraxCate: Also community-led monitoring and restoration - grass roots #citsci also collecting heaps of data @monica_a_peters #nzes2015",FALSE,0,NA,2015-11-18 20:36:01,FALSE,NA,"667078829752590339",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SiobhanLeachman",2,TRUE,FALSE,NA,NA
"980","Also community-led monitoring and restoration - grass roots #citsci also collecting heaps of data @monica_a_peters #nzes2015",FALSE,1,NA,2015-11-18 20:35:43,FALSE,NA,"667078754158514178",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,FALSE,FALSE,NA,NA
"981","Citizen science is growing in New Zealand &amp; encompasses many projects from grassroots to broadscale mapping @monica_a_peters #nzes2015",FALSE,1,NA,2015-11-18 20:35:41,FALSE,NA,"667078747611271168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nzwormgirl",1,FALSE,FALSE,NA,NA
"982","RT @AlisonBallance: 1080: what's new? Symposium at @NZES2015 #nzes2015
@RNZ_Science podcast: Science Behind 1080 Use in Conservation https:…",FALSE,0,NA,2015-11-18 20:35:40,FALSE,NA,"667078740686475264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NZES2015",5,TRUE,FALSE,NA,NA
"983","RT @LoraxCate: Now - @monica_a_peters on growing environmental #citsci in NZ #nzes2015",FALSE,0,NA,2015-11-18 20:35:07,FALSE,NA,"667078602681397248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SiobhanLeachman",1,TRUE,FALSE,NA,NA
"984","RT @AlisonBallance: Feed the Birds - @RNZ_Science podcast with @Josie_Anya https://t.co/ODVT7nyQmH #nzes2015  https://t.co/Ryl73iDT3D",FALSE,0,NA,2015-11-18 20:34:43,FALSE,NA,"667078503473418240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",4,TRUE,FALSE,NA,NA
"985","RT @NZES2015: Well done @Josie_Anya from @AklEcol @AucklandUni on receiving the #nzes2015 best publication award https://t.co/LtXhND2bo3",FALSE,0,NA,2015-11-18 20:34:33,FALSE,NA,"667078459739516928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",7,TRUE,FALSE,NA,NA
"986","RT @LoraxCate: Congratulations to @Josie_Anya for winning the best publication award at #nzes2015 ping @mc_stanley1",FALSE,0,NA,2015-11-18 20:34:23,FALSE,NA,"667078419188834304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josie_Anya",7,TRUE,FALSE,NA,NA
"987","RT @LoraxCate: Ruud calling for biomimicry to be married with urban design. Pollination, water, carbon, food #citsci #nzes2015",FALSE,0,NA,2015-11-18 20:34:17,FALSE,NA,"667078394731823104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomrow8",1,TRUE,FALSE,NA,NA
"988","Crowd-sourced #citsci is volunteers collecting data for scientists. Bird Atlas, bioblitzes, @WaiCare all examples #nzes2015 @monica_a_peters",FALSE,3,NA,2015-11-18 20:34:12,FALSE,NA,"667078371742871553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"989","1080: what's new? Symposium at @NZES2015 #nzes2015
@RNZ_Science podcast: Science Behind 1080 Use in Conservation https://t.co/WHfekhOnes",FALSE,2,NA,2015-11-18 20:34:07,FALSE,NA,"667078351090159616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonBallance",5,FALSE,FALSE,NA,NA
"990","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:33:21,FALSE,NA,"667078157460180992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExpectAPatronum",15,TRUE,FALSE,NA,NA
"991","RT @simpson_angela1: Soil fertility needed in addition to climate to explain tree community patterns #nzes2015 @LaughlinEcoLab  https://t.c…",FALSE,0,NA,2015-11-18 20:32:25,FALSE,NA,"667077923929632768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmp_linda",2,TRUE,FALSE,NA,NA
"992","Now - @monica_a_peters on growing environmental #citsci in NZ #nzes2015",FALSE,1,NA,2015-11-18 20:31:51,FALSE,NA,"667077781491073024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"993","RT @LoraxCate: This morning's #citsci session at #nzes2015 starts with Ruud Kleinpaste in C3.",FALSE,0,NA,2015-11-18 20:31:33,FALSE,NA,"667077706178138112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BioprotectionNZ",1,TRUE,FALSE,NA,NA
"994","Fabulous - watching @monica_a_peters deliver a talk on #citizenscience at #nzes2015… while sitting in my office halfway around the world.",FALSE,2,"monica_a_peters",2015-11-18 20:31:29,FALSE,"667075570748907520","667077691330453504","2575639957","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kejames",0,FALSE,FALSE,NA,NA
"995","RT @bugblokenz: Day 3 of #nzes2015. Lots of #CitizenScience today. I'm particularly looking forward to hearing from @kejames &amp; @CoopSciScoo…",FALSE,0,NA,2015-11-18 20:31:26,FALSE,NA,"667077677983989760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BioprotectionNZ",2,TRUE,FALSE,NA,NA
"996","Kleinpaste: Kids restore the Kepler a great example of engaging kids in education in the outdoors #nzes2015 https://t.co/JtPO92KybJ",FALSE,1,NA,2015-11-18 20:30:12,FALSE,NA,"667077367601328128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nzwormgirl",1,FALSE,FALSE,NA,NA
"997","RT @PiMForget: Really worth the trip attending Tylianakis-Stouffer symp Frontiers in Ecological Networks #nzes2015",FALSE,0,NA,2015-11-18 20:29:55,FALSE,NA,"667077293383127040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BioprotectionNZ",2,TRUE,FALSE,NA,NA
"998","Ruud calling for biomimicry to be married with urban design. Pollination, water, carbon, food #citsci #nzes2015",FALSE,2,NA,2015-11-18 20:28:48,FALSE,NA,"667077013543383040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"999","#nzes2015 C3 Kleinpaste: We need at least 20 minutes of nature time a day, unless you're busy, in which case you need an hour.",FALSE,1,"bugblokenz",2015-11-18 20:28:19,FALSE,"667076100057464832","667076892978098176","2213627784","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",0,FALSE,FALSE,NA,NA
"1000","RT @AmphibianPhil: #frogOTD Litoria raniformis; Southern Bell Frog, found in CHCH where I'm attending the #NZES2015 symposium https://t.co/…",FALSE,0,NA,2015-11-18 20:26:32,FALSE,NA,"667076445202575361",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shekissesfrogs",11,TRUE,FALSE,NA,NA
"1001","Kleinpaste: engaging kids with nature in the outdoors will create nature-literate New Zealanders #nzes2015",FALSE,0,NA,2015-11-18 20:26:16,FALSE,NA,"667076376097230848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nzwormgirl",1,FALSE,FALSE,NA,NA
"1002","6. #nzes2015
7. Santa
8. Pike River
9. Russian
10. APEC

2015/11/19 09:12 NZDT #trndnl https://t.co/GT66HgxpfS",FALSE,0,NA,2015-11-18 20:25:58,FALSE,NA,"667076301958811648",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NZTrenders",0,FALSE,FALSE,NA,NA
"1003","RT @connectiveCraig: Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,0,NA,2015-11-18 20:25:57,FALSE,NA,"667076296573329408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DataSciJ",15,TRUE,FALSE,NA,NA
"1004","Building nature-literate teachers to create nature-literate kids. Ruud telling us about some great examples of #citsci #nzes2015",FALSE,1,NA,2015-11-18 20:25:38,FALSE,NA,"667076218227810304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",2,FALSE,FALSE,NA,NA
"1005","#nzes2015 C3 Kleinpaste: We need to tell stories about biodiversity, about ecosystem services... to engage our kids, our communities.",FALSE,1,"bugblokenz",2015-11-18 20:25:10,FALSE,"667075851943448577","667076100057464832","2213627784","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",0,FALSE,FALSE,NA,NA
"1006","Ruud Kleinpaste. ""You need at least 20min/day of nature time, unless you're busy. Then you need an hour."" #nzes2015",FALSE,12,NA,2015-11-18 20:25:02,FALSE,NA,"667076067576836096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connectiveCraig",15,FALSE,FALSE,NA,NA
"1007","RT @AlisonBallance: Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  htt…",FALSE,0,NA,2015-11-18 20:24:25,FALSE,NA,"667075909829160960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",5,TRUE,FALSE,NA,NA
"1008","RT @AlisonBallance: Feed the Birds - @RNZ_Science podcast with @Josie_Anya https://t.co/ODVT7nyQmH #nzes2015  https://t.co/Ryl73iDT3D",FALSE,0,NA,2015-11-18 20:24:12,FALSE,NA,"667075857937260544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miguelmcminn",4,TRUE,FALSE,NA,NA
"1009","#nzes2015 C3 Ruud Kleinpaste just realised we've only got one planet (despite spending so much on finding others) and its in trouble.",FALSE,1,NA,2015-11-18 20:24:11,FALSE,NA,"667075851943448577",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bugblokenz",0,FALSE,FALSE,NA,NA
"1010","Honeydew&amp; sugar-based forest ecosystems: @RNZ_Science podcast w @JacquelineBeggs https://t.co/9HUjaH6rU5 #nzes2015  https://t.co/XGxcRRaMJJ",FALSE,5,NA,2015-11-18 20:23:48,FALSE,NA,"667075756439154688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonBallance",5,FALSE,FALSE,NA,NA
"1011","1080 pest control in NZ since 1950s,  world leaders #nzes2015 Eason on science history..absence of bioaccumulation https://t.co/6da3x5mwdZ",FALSE,2,NA,2015-11-18 20:23:08,FALSE,NA,"667075586200743936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellbirdsong_NZ",0,FALSE,FALSE,NA,NA
"1012","@kejames nice to have you here if only in 2D! #nzes2015",FALSE,0,"kejames",2015-11-18 20:23:04,FALSE,"667074546114150401","667075570748907520","17385903","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_a_peters",0,FALSE,FALSE,NA,NA
"1013","Ruud highlighting human excesses. We need 20 min of nature time each day but 1 h if stressed. #nzes2015 #citsci",FALSE,1,NA,2015-11-18 20:23:02,FALSE,NA,"667075564788776960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"1014","Oh dear, we’ve got some tech-shaming going on here… not helpful in my opinion. #citizenscience #nzes2015",FALSE,2,NA,2015-11-18 20:22:28,FALSE,NA,"667075421498949632",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kejames",0,FALSE,FALSE,NA,NA
"1015","Ruud is advocating for a healthy planet. Ecosystem services support healthy people. Ruud trying to reconnect kids with nature #nzes2015",FALSE,2,NA,2015-11-18 20:20:54,FALSE,NA,"667075026286329856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"1016","It’s working! I’m attending a session at #nzes2015 in New Zealand via Skype… now speaking: Ruud Kleinpaste.",FALSE,2,NA,2015-11-18 20:20:44,FALSE,NA,"667074982988677121",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kejames",0,FALSE,FALSE,NA,NA
"1017","6. #nzes2015
7. Santa
8. Pike River
9. Russian
10. APEC

2015/11/19 09:12 NZDT #trndnl https://t.co/WiiLMe8GDw",FALSE,0,"trendinaliaNZ",2015-11-18 20:20:44,FALSE,"667074980782276608","667074982908854272","1370651311","<a href=""http://trendinalia.com"" rel=""nofollow"">New Zealand Trends</a>","trendinaliaNZ",0,FALSE,FALSE,"170.3666","-43.5877"
"1018","Ruud Kleinpaste: we need to tell nature's stories &amp; sell the importance of biodiversity by making it relevant to people's lives #nzes2015",FALSE,2,NA,2015-11-18 20:20:27,FALSE,NA,"667074912784248832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nzwormgirl",1,FALSE,FALSE,NA,NA
"1019","RT @AmphibianPhil: #frogOTD Leiopelma hochstetteri; Hochstetter's Frog, need your help https://t.co/MwjFq4AKSe #NZES2015 @AmphibiaWeb https…",FALSE,0,NA,2015-11-18 20:20:25,FALSE,NA,"667074905867882496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shekissesfrogs",4,TRUE,FALSE,NA,NA
"1020","TT NEW ZEALAND 08:20
1.#bfmbombathon
2.Jonah Lomu
3.#1DNZ
4.#MTVStars
5.#smcakl
6.#nzes2015
7.Santa
8.Pike River
9.Russian
10.APEC",FALSE,0,NA,2015-11-18 20:20:08,FALSE,NA,"667074834157993984",NA,"<a href=""http://twitter.com/TTmobile_"" rel=""nofollow"">myttmobile</a>","TTMobile_nz",0,FALSE,FALSE,NA,NA
"1021","Feed the Birds - @RNZ_Science podcast with @Josie_Anya https://t.co/ODVT7nyQmH #nzes2015  https://t.co/Ryl73iDT3D",FALSE,4,NA,2015-11-18 20:19:29,FALSE,NA,"667074669577527296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonBallance",4,FALSE,FALSE,NA,NA
"1022","This morning's #citsci session at #nzes2015 starts with Ruud Kleinpaste in C3.",FALSE,0,NA,2015-11-18 20:18:43,FALSE,NA,"667074475301560321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoraxCate",1,FALSE,FALSE,NA,NA
"1023","RT @bugblokenz: Day 3 of #nzes2015. Lots of #CitizenScience today. I'm particularly looking forward to hearing from @kejames &amp; @CoopSciScoo…",FALSE,0,NA,2015-11-18 20:17:47,FALSE,NA,"667074240177307648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellbirdsong_NZ",2,TRUE,FALSE,NA,NA
"1024","RT @AmphibianPhil: #frogOTD Leiopelma hochstetteri; Hochstetter's Frog, need your help https://t.co/MwjFq4AKSe #NZES2015 @AmphibiaWeb https…",FALSE,0,NA,2015-11-18 20:17:07,FALSE,NA,"667074074909257728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EluTranscendent",4,TRUE,FALSE,NA,NA
"1025","RT @NZES2015: Congratulations to Laura Molles of @ecolincnz @LincolnUniNZ, Ecology in Action award winner last night at #nzes2015 cc. @JonC…",FALSE,0,NA,2015-11-18 20:16:09,FALSE,NA,"667073830670610432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonBallance",5,TRUE,FALSE,NA,NA
"1026","RT @NZES2015: Congrats Wayne Linklater @Perissodactyla of @VicUniWgtn communication in ecology award at #nzes2015 last night",FALSE,0,NA,2015-11-18 20:15:59,FALSE,NA,"667073788178075649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonBallance",7,TRUE,FALSE,NA,NA
"1027","This is trippy. Attending a conference form literally halfway around the world! #nzes2015 https://t.co/uwYMEL9VT4",FALSE,5,NA,2015-11-18 20:15:45,FALSE,NA,"667073730871435268",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kejames",0,FALSE,FALSE,NA,NA
